GCAM_region_ID,GCAM_basin_ID,region,Basin_long_name,GLU_code,GLU_name,ISO,ISO_NUM,Country_name,desal,is_unlimited
18,165,Indonesia,Kalimantan,GLU165,Kalimantan,IDN,360,Indonesia,0,FALSE
29,165,Southeast Asia,Kalimantan,GLU165,Kalimantan,IDN,360,Indonesia,0,TRUE
25,166,South America_Northern,Magdalena,GLU166,MagdalenaR,COL,170,Colombia,0,FALSE
32,166,Colombia,Magdalena,GLU166,MagdalenaR,COL,170,Colombia,0,TRUE
18,167,Indonesia,Irian_Jaya_Coast,GLU167,IrianJaya,IDN,360,Indonesia,1,FALSE
29,167,Southeast Asia,Irian_Jaya_Coast,GLU167,IrianJaya,IDN,360,Indonesia,1,TRUE
7,168,Brazil,Amazon,GLU168,AmazonR,BRA,76,Brazil,0,FALSE
25,168,South America_Northern,Amazon,GLU168,AmazonR,BRA,76,Brazil,0,FALSE
26,168,South America_Southern,Amazon,GLU168,AmazonR,BRA,76,Brazil,0,FALSE
32,168,Colombia,Amazon,GLU168,AmazonR,BRA,76,Brazil,0,TRUE
26,169,South America_Southern,South_Chile_Pacific_Coast,GLU169,ChileCstS,CHL,152,Chile,1,FALSE
31,169,Argentina,South_Chile_Pacific_Coast,GLU169,ChileCstS,CHL,152,Chile,1,TRUE
2,170,Africa_Eastern,Shebelli_Juba,GLU170,ShebJubR,ETH,231,Ethiopia,0,TRUE
2,171,Africa_Eastern,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1,FALSE
4,171,Africa_Southern,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1,TRUE
7,172,Brazil,North_Brazil_South_Atlantic_Coast,GLU172,BrzCstN,BRA,76,Brazil,1,TRUE
29,173,Southeast Asia,Papua_New_Guinea_Coast,GLU173,PapuaCst,PNG,598,Papua New Guinea,0,TRUE
7,174,Brazil,Tocantins,GLU174,TocantinsR,BRA,76,Brazil,0,TRUE
18,175,Indonesia,Java_Timor,GLU175,JavaTimor,IDN,360,Indonesia,1,FALSE
29,175,Southeast Asia,Java_Timor,GLU175,JavaTimor,IDN,360,Indonesia,1,TRUE
29,176,Southeast Asia,Solomon_Islands,GLU176,SolomonIsl,SLB,90,Solomon Islands,0,TRUE
2,177,Africa_Eastern,Madagascar,GLU177,Madagascar,MDG,450,Madagascar,1,TRUE
18,178,Indonesia,Sepik,GLU178,SepikR,PNG,598,Papua New Guinea,0,FALSE
29,178,Southeast Asia,Sepik,GLU178,SepikR,PNG,598,Papua New Guinea,0,TRUE
2,179,Africa_Eastern,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0,FALSE
4,179,Africa_Southern,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0,TRUE
26,180,South America_Southern,Peru_Pacific_Coast,GLU180,PeruCst,PER,604,Peru,1,TRUE
18,181,Indonesia,Fly,GLU181,FlyR,PNG,598,Papua New Guinea,0,FALSE
29,181,Southeast Asia,Fly,GLU181,FlyR,PNG,598,Papua New Guinea,0,TRUE
4,182,Africa_Southern,Angola_Coast,GLU182,AngolaCst,AGO,24,Angola,1,TRUE
2,183,Africa_Eastern,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0,FALSE
4,183,Africa_Southern,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0,FALSE
5,183,Africa_Western,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0,TRUE
6,184,Australia_NZ,Australia_North_Coast,GLU184,AusCstN,AUS,36,Australia,1,TRUE
29,185,Southeast Asia,South_Pacific_Islands,GLU185,NewCaledn,NCL,540,New Caledonia,0,TRUE
7,186,Brazil,East_Brazil_South_Atlantic_Coast,GLU186,BrzCstE,BRA,76,Brazil,1,TRUE
7,187,Brazil,Parnaiba,GLU187,ParnaibaR,BRA,76,Brazil,0,TRUE
4,188,Africa_Southern,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0,FALSE
5,188,Africa_Western,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0,TRUE
6,189,Australia_NZ,Australia_East_Coast,GLU189,AusCstE,AUS,36,Australia,1,TRUE
4,190,Africa_Southern,Africa_Indian_Ocean_Coast,GLU190,AfrCstSE,MOZ,508,Mozambique,0,TRUE
6,191,Australia_NZ,Australia_West_Coast,GLU191,AusCstW,AUS,36,Australia,1,TRUE
7,192,Brazil,Sao_Francisco,GLU192,SaoFrancR,BRA,76,Brazil,0,TRUE
6,193,Australia_NZ,Australia_Interior,GLU193,AusInt,AUS,36,Australia,0,TRUE
4,194,Africa_Southern,Orange,GLU194,OrangeR,ZAF,710,South Africa,0,FALSE
24,194,South Africa,Orange,GLU194,OrangeR,ZAF,710,South Africa,0,TRUE
7,195,Brazil,Uruguay_Brazil_South_Atlantic_Coast,GLU195,BrzCstS,BRA,76,Brazil,1,FALSE
26,195,South America_Southern,Uruguay_Brazil_South_Atlantic_Coast,GLU195,BrzCstS,BRA,76,Brazil,1,TRUE
4,196,Africa_Southern,Namibia_Coast,GLU196,AfrCstSW,NAM,516,Namibia,1,FALSE
24,196,South Africa,Namibia_Coast,GLU196,AfrCstSW,NAM,516,Namibia,1,TRUE
4,197,Africa_Southern,Africa_South_Interior,GLU197,AfrIntS,BWA,72,Botswana,0,TRUE
4,198,Africa_Southern,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1,FALSE
24,198,South Africa,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1,TRUE
4,199,Africa_Southern,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0,FALSE
24,199,South Africa,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0,TRUE
26,200,South America_Southern,La_Puna_Region,GLU200,LaPuna,BOL,68,Bolivia,1,FALSE
31,200,Argentina,La_Puna_Region,GLU200,LaPuna,BOL,68,Bolivia,1,TRUE
6,201,Australia_NZ,New_Zealand,GLU201,NewZealand,NZL,554,New Zealand,0,TRUE
6,202,Australia_NZ,Australia_South_Coast,GLU202,AusCstS,AUS,36,Australia,1,TRUE
31,203,Argentina,Mar_Chiquita,GLU203,MarChiq,ARG,32,Argentina,1,TRUE
24,204,South Africa,South_Africa_West_Coast,GLU204,AfrCstSSW,ZAF,710,South Africa,1,TRUE
26,205,South America_Southern,Salinas_Grandes,GLU205,Salinas,ARG,32,Argentina,1,FALSE
31,205,Argentina,Salinas_Grandes,GLU205,Salinas,ARG,32,Argentina,1,TRUE
7,206,Brazil,La_Plata,GLU206,RioLaPlata,BRA,76,Brazil,0,FALSE
26,206,South America_Southern,La_Plata,GLU206,RioLaPlata,BRA,76,Brazil,0,FALSE
31,206,Argentina,La_Plata,GLU206,RioLaPlata,BRA,76,Brazil,0,TRUE
26,207,South America_Southern,North_Chile_Pacific_Coast,GLU207,ChileCstN,CHL,152,Chile,1,FALSE
31,207,Argentina,North_Chile_Pacific_Coast,GLU207,ChileCstN,CHL,152,Chile,1,TRUE
6,208,Australia_NZ,Murray_Darling,GLU208,MurrayDrlg,AUS,36,Australia,1,TRUE
31,209,Argentina,Pampas_Region,GLU209,Pampas,ARG,32,Argentina,1,TRUE
31,210,Argentina,North_Argentina_South_Atlantic_Coast,GLU210,ArgCstN,ARG,32,Argentina,1,TRUE
6,211,Australia_NZ,Tasmania,GLU211,Tasmania,AUS,36,Australia,0,TRUE
26,212,South America_Southern,South_America_Colorado,GLU212,ArgColoR,ARG,32,Argentina,1,FALSE
31,212,Argentina,South_America_Colorado,GLU212,ArgColoR,ARG,32,Argentina,1,TRUE
26,213,South America_Southern,Negro,GLU213,NegroR,ARG,32,Argentina,0,FALSE
31,213,Argentina,Negro,GLU213,NegroR,ARG,32,Argentina,0,TRUE
31,214,Argentina,Central_Patagonia_Highlands,GLU214,Patagonia,ARG,32,Argentina,0,TRUE
13,215,EU-15,South_Argentina_South_Atlantic_Coast,GLU215,ArgCstS,ARG,32,Argentina,1,FALSE
26,215,South America_Southern,South_Argentina_South_Atlantic_Coast,GLU215,ArgCstS,ARG,32,Argentina,1,FALSE
31,215,Argentina,South_Argentina_South_Atlantic_Coast,GLU215,ArgCstS,ARG,32,Argentina,1,TRUE
1,217,USA,California_River_Basin,GLU217,California,USA,840,United States,1,FALSE
20,217,Mexico,California_River_Basin,GLU217,California,USA,840,United States,1,TRUE
1,218,USA,Upper_Mississippi_Basin,GLU218,MissppRN,USA,840,United States,0,TRUE
1,219,USA,Lower_Mississippi_River_Basin,GLU219,MissppRS,USA,840,United States,0,TRUE
1,220,USA,Upper_Colorado_River_Basin,GLU220,UsaColoRN,USA,840,United States,0,TRUE
1,221,USA,Lower_Colorado_River_Basin,GLU221,UsaColoRS,USA,840,United States,1,FALSE
20,221,Mexico,Lower_Colorado_River_Basin,GLU221,UsaColoRS,USA,840,United States,1,TRUE
1,222,USA,Great_Basin,GLU222,GreatBasin,USA,840,United States,0,TRUE
1,223,USA,Missouri_River_Basin,GLU223,MissouriR,USA,840,United States,0,FALSE
8,223,Canada,Missouri_River_Basin,GLU223,MissouriR,USA,840,United States,0,TRUE
1,224,USA,Arkansas_White_Red_Basin,GLU224,ArkWhtRedR,USA,840,United States,0,TRUE
1,225,USA,Texas_Gulf_Coast_Basin,GLU225,TexasCst,USA,840,United States,1,TRUE
1,226,USA,South_Atlantic_Gulf_Basin,GLU226,UsaCstSE,USA,840,United States,1,TRUE
1,227,USA,Great_Lakes_Basin,GLU227,GreatLakes,CAN,124,Canada,0,FALSE
8,227,Canada,Great_Lakes_Basin,GLU227,GreatLakes,CAN,124,Canada,0,TRUE
1,228,USA,Ohio_River_Basin,GLU228,OhioR,USA,840,United States,0,TRUE
1,229,USA,Pacific_Northwest_Basin,GLU229,UsaPacNW,USA,840,United States,0,FALSE
8,229,Canada,Pacific_Northwest_Basin,GLU229,UsaPacNW,USA,840,United States,0,TRUE
1,230,USA,Tennessee_River_Basin,GLU230,TennR,USA,840,United States,0,TRUE
1,231,USA,Rio_Grande_River_Basin,GLU231,RioGrande,USA,840,United States,1,FALSE
20,231,Mexico,Rio_Grande_River_Basin,GLU231,RioGrande,USA,840,United States,1,TRUE
1,232,USA,New_England_Basin,GLU232,UsaCstNE,USA,840,United States,0,FALSE
8,232,Canada,New_England_Basin,GLU232,UsaCstNE,USA,840,United States,0,TRUE
1,233,USA,Mid_Atlantic_Basin,GLU233,UsaCstE,USA,840,United States,0,TRUE
1,234,USA,Hawaii,GLU234,Hawaii,USA,840,United States,0,TRUE
17,235,India,Narmada,GLU235,NarmadaR,IND,356,India,0,TRUE
