year_number,depletion_limit,continent,country,gcam_basin_id,Basin_long_name,grid_id,grid_area,permeability,porosity,total_thickness,depth_to_water,orig_aqfr_sat_thickness,aqfr_sat_thickness,hydraulic_conductivity,transmissivity,radius_of_influence,areal_extent,max_drawdown,drawdown,drawdown_interference,total_head,well_yield,volume_produced_perwell,cumulative_vol_produced_perwell,number_of_wells,volume_produced_allwells,cumulative_vol_produced_allwells,available_volume,depleted_vol_fraction,well_installation_cost, annual_capital_cost,maintenance_cost,nonenergy_cost,power,energy,energy_cost_rate,energy_cost,total_cost_perwell,total_cost_allwells,unit_cost,unit_cost_per_km3,unit_cost_per_acreft,whyclass,total_well_length
51, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 95.2653171069396, 424.7772024200598, 171.05263058836556, 6.87450265845918e-07, 0.00011759017637161552, 240.4938274820755, 181701.1772722111, Max_Drawdown, 66.40052413056247, 0.0, 161.6658412375021, 0.006309068655285107, 54510.35318166332, 2780028.012264833, 12642.930494052078, 689170606.4819999, 35147700930.58197, 185404507074.31592, 0.18957306640066562, 43676.14342203005, 64860552.3737873, 38653611.18730831, 103514163.56109561, 180534.12522488527, 433281900.53972465, 0.074, 32062860.63993962, 10723.544218234692, 135577024.20103523, 0.19672490806465684, 196724908.06465685, 242.6562395995929, 20, 266.3179476953052
52, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 96.8442644951723, 424.7772024200598, 169.47368320013288, 6.87450265845918e-07, 0.00011650472856981824, 240.4938274820755, 181701.1772722111, Max_Drawdown, 67.35641895174703, 0.0, 164.20068344691933, 0.006309068655285107, 54510.35318166332, 2834538.3654464963, 12642.930494052078, 689170606.4819999, 35836871537.06397, 185404507074.31592, 0.1932901853496983, 43676.14342203005, 64860552.3737873, 38653611.18730831, 103514163.56109561, 183364.81300257082, 440075551.20616996, 0.074, 32565590.789256576, 10763.30795414651, 136079754.3503522, 0.19745437932270027, 197454379.32270026, 243.55602780696432, 20, 266.3179476953052
53, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 98.42321188340499, 424.7772024200598, 167.8947358119002, 6.87450265845918e-07, 0.00011541928076802098, 240.4938274820755, 181701.1772722111, Max_Drawdown, 68.35117313520577, 0.0, 166.77438501861076, 0.006309068655285107, 54510.35318166332, 2889048.7186281597, 12642.930494052078, 689170606.4819999, 36526042143.545975, 185404507074.31592, 0.19700730429873098, 43676.14342203005, 64860552.3737873, 38653611.18730831, 103514163.56109561, 186238.89548207636, 446973349.15698326, 0.074, 33076027.83761676, 10803.681271756719, 136590191.39871237, 0.19819503344166478, 198195033.4416648, 244.46960984962467, 20, 266.3179476953052
54, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 100.00215927163768, 424.7772024200598, 166.3157884236675, 6.87450265845918e-07, 0.00011433383296622368, 240.4938274820755, 181701.1772722111, Max_Drawdown, 69.38786973897756, 0.0, 169.39002901061525, 0.006309068655285107, 54510.35318166332, 2943559.071809823, 12642.930494052078, 689170606.4819999, 37215212750.02798, 185404507074.31592, 0.20072442324776366, 43676.14342203005, 64860552.3737873, 38653611.18730831, 103514163.56109561, 189159.81555017247, 453983557.32041395, 0.074, 33594783.24171063, 10844.712534590755, 137108946.80280626, 0.19894775765714168, 198947757.6571417, 245.39808011493113, 20, 266.3179476953052
55, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 101.58110665987037, 424.7772024200598, 164.7368410354348, 6.87450265845918e-07, 0.00011324838516442639, 240.4938274820755, 181701.1772722111, Max_Drawdown, 70.46998698384503, 0.0, 172.0510936437154, 0.006309068655285107, 54510.35318166332, 2998069.4249914866, 12642.930494052078, 689170606.4819999, 37904383356.50998, 185404507074.31592, 0.2044415421967963, 43676.14342203005, 64860552.3737873, 38653611.18730831, 103514163.56109561, 192131.4573764618, 461115497.7035083, 0.074, 34122546.83005961, 10886.45630503996, 137636710.3911552, 0.1997135529237782, 199713552.9237782, 246.34267326042195, 20, 266.3179476953052
56, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 103.16005404810306, 424.7772024200598, 163.15789364720212, 6.87450265845918e-07, 0.00011216293736262911, 240.4938274820755, 181701.1772722111, Max_Drawdown, 71.60147135486038, 0.0, 174.76152540296346, 0.006309068655285107, 54510.35318166332, 3052579.77817315, 12642.930494052078, 689170606.4819999, 38593553962.99198, 185404507074.31592, 0.20815866114582898, 43676.14342203005, 64860552.3737873, 38653611.18730831, 103514163.56109561, 195158.22804670333, 468379747.312088, 0.074, 34660101.30109451, 10928.974491095621, 138174264.86219013, 0.20049355495227297, 200493554.95227298, 247.30479016252968, 20, 266.3179476953052
57, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 104.73900143633576, 424.7772024200598, 161.57894625896944, 6.87450265845918e-07, 0.00011107748956083184, 240.4938274820755, 181701.1772722111, Max_Drawdown, 72.78682892308626, 0.0, 177.525830359422, 0.006309068655285107, 54510.35318166332, 3107090.1313548135, 12642.930494052078, 689170606.4819999, 39282724569.47398, 185404507074.31592, 0.21187578009486166, 43676.14342203005, 64860552.3737873, 38653611.18730831, 103514163.56109561, 198245.15954286215, 475788382.90286916, 0.074, 35208340.33481231, 10972.337778901066, 138722503.89590794, 0.2012890604897427, 201289060.4897427, 248.28603033288783, 20, 266.3179476953052
58, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 106.31794882456845, 424.7772024200598, 159.99999887073673, 6.87450265845918e-07, 0.00010999204175903454, 240.4938274820755, 181701.1772722111, Max_Drawdown, 74.03124074551319, 0.0, 180.34918957008165, 0.006309068655285107, 54510.35318166332, 3161600.484536477, 12642.930494052078, 689170606.4819999, 39971895175.955986, 185404507074.31592, 0.21559289904389434, 43676.14342203005, 64860552.3737873, 38653611.18730831, 103514163.56109561, 201398.0376115399, 483355290.2676958, 0.074, 35768291.479809485, 11016.627443014982, 139282455.0409051, 0.20210156052925474, 202101560.52925473, 249.28823288162513, 20, 266.3179476953052
59, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 107.89689621280114, 424.7772024200598, 158.42105148250403, 6.87450265845918e-07, 0.00010890659395723725, 240.4938274820755, 181701.1772722111, Max_Drawdown, 75.34071056188, 0.0, 183.23760677468113, 0.006309068655285107, 54510.35318166332, 3216110.8377181403, 12642.930494052078, 689170606.4819999, 40661065782.43799, 185404507074.31592, 0.21931001799292701, 43676.14342203005, 64860552.3737873, 38653611.18730831, 103514163.56109561, 204623.5666987316, 491096560.0769558, 0.074, 36341145.44569473, 11061.93766331199, 139855309.00679034, 0.20293278281368948, 202932782.81368947, 250.3135289450297, 20, 266.3179476953052
60, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 109.47584360103383, 424.7772024200598, 156.84210409427135, 6.87450265845918e-07, 0.00010782114615543999, 240.4938274820755, 181701.1772722111, Max_Drawdown, 76.72225653753415, 0.0, 186.19810013856798, 0.006309068655285107, 54510.35318166332, 3270621.190899804, 12642.930494052078, 689170606.4819999, 41350236388.91999, 185404507074.31592, 0.2230271369419597, 43676.14342203005, 64860552.3737873, 38653611.18730831, 103514163.56109561, 207929.5840713082, 499031001.7711397, 0.074, 36928294.13106433, 11108.378532827632, 140442457.69215995, 0.2037847470150747, 203784747.0150747, 251.36440974815434, 20, 266.3179476953052
61, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 111.05479098926652, 424.7772024200598, 205.26315670603867, 6.87450265845918e-07, 0.00014110821164593863, 240.4938274820755, 181701.1772722111, Max_Drawdown, 51.77140117981096, 0.0, 162.82619216907747, 0.006309068655285107, 54510.35318166332, 3325131.544081467, 12642.930494052078, 689170606.4819999, 42039406995.40199, 185404507074.31592, 0.22674425589099237, 51876.14342203005, 77037830.12301251, 38653611.18730831, 115691441.31032082, 181829.90260607048, 436391766.2545692, 0.074, 32292990.702838115, 11704.915413620194, 147984432.01315895, 0.2147282989455588, 214728298.94555882, 264.8630621833679, 20, 316.3179476953052
62, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 112.63373837749921, 424.7772024200598, 203.68420931780597, 6.87450265845918e-07, 0.00014002276384414132, 240.4938274820755, 181701.1772722111, Max_Drawdown, 52.273206611295635, 0.0, 164.90694498879486, 0.006309068655285107, 54510.35318166332, 3379641.8972631306, 12642.930494052078, 689170606.4819999, 42728577601.883995, 185404507074.31592, 0.23046137484002505, 51876.14342203005, 101392385.62146294, 45910653.2908942, 147303038.91235715, 184153.50348082196, 441968408.35397273, 0.074, 32705662.21819398, 14237.89375534707, 180008701.13055113, 0.26119613842708583, 261196138.42708585, 322.1802128270418, 20, 316.3179476953052
63, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 114.2126857657319, 424.7772024200598, 202.10526192957326, 6.87450265845918e-07, 0.00013893731604234404, 240.4938274820755, 181701.1772722111, Max_Drawdown, 52.78701658707265, 0.0, 166.99970235280455, 0.006309068655285107, 54510.35318166332, 3434152.250444794, 12642.930494052078, 689170606.4819999, 43417748208.366, 185404507074.31592, 0.23417849378905772, 51876.14342203005, 101392385.62146294, 45910653.2908942, 147303038.91235715, 186490.509969808, 447577223.92753917, 0.074, 33120714.570637897, 14270.722564509564, 180423753.48299503, 0.2617983874907286, 261798387.4907286, 322.9230750020639, 20, 316.3179476953052
64, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 115.7916331539646, 424.7772024200598, 200.52631454134058, 6.87450265845918e-07, 0.00013785186824054677, 240.4938274820755, 181701.1772722111, Max_Drawdown, 53.31333839408183, 0.0, 169.10497154804642, 0.006309068655285107, 54510.35318166332, 3488662.6036264575, 12642.930494052078, 689170606.4819999, 44106918814.848, 185404507074.31592, 0.2378956127380904, 51876.14342203005, 101392385.62146294, 45910653.2908942, 147303038.91235715, 188841.48856625453, 453219572.55901086, 0.074, 33538248.369366802, 14303.747645120846, 180841287.28172395, 0.2624042371813593, 262404237.1813593, 323.6703784784631, 20, 316.3179476953052
65, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 117.37058054219729, 424.7772024200598, 198.9473671531079, 6.87450265845918e-07, 0.0001367664204387495, 240.4938274820755, 181701.1772722111, Max_Drawdown, 53.85271179996038, 0.0, 171.22329234215766, 0.006309068655285107, 54510.35318166332, 3543172.956808121, 12642.930494052078, 689170606.4819999, 44796089421.33, 185404507074.31592, 0.24161273168712305, 51876.14342203005, 101392385.62146294, 45910653.2908942, 147303038.91235715, 191207.04203495997, 458896900.8839039, 0.074, 33958370.66540889, 14336.977464444755, 181261409.57776603, 0.2630138428321091, 263013842.8321091, 324.4223148565499, 20, 316.3179476953052
66, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 118.94952793042998, 424.7772024200598, 197.3684197648752, 6.87450265845918e-07, 0.0001356809726369522, 240.4938274820755, 181701.1772722111, Max_Drawdown, 54.40571192415413, 0.0, 173.3552398545841, 0.006309068655285107, 54510.35318166332, 3597683.3099897844, 12642.930494052078, 689170606.4819999, 45485260027.812004, 185404507074.31592, 0.24532985063615573, 51876.14342203005, 101392385.62146294, 45910653.2908942, 147303038.91235715, 193587.81261849866, 464610750.28439677, 0.074, 34381195.52104536, 14370.421044304298, 181684234.4334025, 0.2636273699495741, 263627369.94957408, 325.17908828540067, 20, 316.3179476953052
67, 0.25, USA, USA, 47, USA, 47, 2297235354.94, -13.1627587157522, 0.189999997616, 441.09515011536496, 120.52847531866267, 424.7772024200598, 195.7894723766425, 6.87450265845918e-07, 0.0001345955248351549, 240.4938274820755, 181701.1772722111, Max_Drawdown, 54.97295243859919, 0.0, 175.50142775726187, 0.006309068655285107, 54510.35318166332, 3652193.663171448, 12642.930494052078, 689170606.4819999, 46174430634.29401, 185404507074.31592, 0.2490469695851884, 51876.14342203005, 101392385.62146294, 45910653.2908942, 147303038.91235715, 195984.48561145912, 470362765.4675019, 0.074, 34806844.64459514, 14404.088011290316, 182109883.5569523, 0.26424499513490024, 264244995.13490024, 325.94091659899675, 20, 316.3179476953052
1, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 3.2036539409162748, 902.1787225496973, 200.0, 2.6125731978745135e-06, 0.0005225146395749027, 537.7605464190278, 908505.8863610553, Max_Drawdown, 83.85847580275399, 0.0, 87.06212974367025, 0.03154534327642553, 272551.7659083166, 272551.7659083166, 2751.768670485487, 749999410.512, 749999410.512, 538970811311.0932, 0.001391539940145481, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 105804.58840270918, 253931012.16650203, 0.074, 18790894.90032115, 13075.827656100228, 35981652.88472428, 0.04797557488766663, 47975574.88766663, 59.176912112439034, 20, 203.20365394091627
2, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 4.459071666493607, 902.1787225496973, 198.74458227442267, 2.6125731978745135e-06, 0.0005192347688729228, 537.7605464190278, 908505.8863610553, Max_Drawdown, 84.7254464877123, 0.0, 89.1845181542059, 0.03154534327642553, 272551.7659083166, 545103.5318166332, 2751.768670485487, 749999410.512, 1499998821.024, 538970811311.0932, 0.002783079880290962, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 108383.87784656443, 260121306.83175462, 0.074, 19248976.70554984, 13242.295793535584, 36439734.68995297, 0.04858635110803188, 48586351.108031884, 59.930292364735166, 20, 203.20365394091627
3, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 5.71448939207094, 902.1787225496973, 197.48916454884534, 2.6125731978745135e-06, 0.0005159548981709429, 537.7605464190278, 908505.8863610553, Max_Drawdown, 85.61824860030406, 0.0, 91.332737992375, 0.03154534327642553, 272551.7659083166, 817655.2977249498, 2751.768670485487, 749999410.512, 2249998231.536, 538970811311.0932, 0.004174619820436443, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 110994.55962571698, 266386943.10172075, 0.074, 19712633.789527334, 13410.79000198796, 36903391.77393047, 0.04920456103923833, 49204561.039238326, 60.69284195067969, 20, 203.20365394091627
4, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 6.9699071176482725, 902.1787225496973, 196.233746823268, 2.6125731978745135e-06, 0.000512675027468963, 537.7605464190278, 908505.8863610553, Max_Drawdown, 86.53839528220598, 0.0, 93.50830239985426, 0.03154534327642553, 272551.7659083166, 1090207.0636332664, 2751.768670485487, 749999410.512, 2999997642.048, 538970811311.0932, 0.005566159760581924, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 113638.47262617586, 272732334.30282205, 0.074, 20182192.73840883, 13581.428963728395, 37372950.72281197, 0.049830640129835145, 49830640.12983514, 61.465097987349054, 20, 203.20365394091627
5, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 8.225324843225605, 902.1787225496973, 194.97832909769068, 2.6125731978745135e-06, 0.000509395156766983, 537.7605464190278, 908505.8863610553, Max_Drawdown, 87.48754220858132, 0.0, 95.71286705180692, 0.03154534327642553, 272551.7659083166, 1362758.829541583, 2751.768670485487, 749999410.512, 3749997052.56, 538970811311.0932, 0.006957699700727405, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 116317.6289515927, 279162309.48382246, 0.074, 20658010.90180286, 13754.34254054809, 37848768.88620599, 0.05046506484634152, 50465064.84634152, 62.247648186665344, 20, 203.20365394091627
6, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 9.480742568802938, 902.1787225496973, 193.72291137211334, 2.6125731978745135e-06, 0.0005061152860650031, 537.7605464190278, 908505.8863610553, Max_Drawdown, 88.46750675891414, 0.0, 97.94824932771708, 0.03154534327642553, 272551.7659083166, 1635310.5954498998, 2751.768670485487, 749999410.512, 4499996463.072, 538970811311.0932, 0.008349239640872886, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 119034.2372211323, 285682169.3307175, 0.074, 21140480.530473094, 13929.673277410182, 38331238.51487623, 0.05110835819018678, 51108358.19018678, 63.041137660431595, 20, 203.20365394091627
7, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 10.736160294380271, 902.1787225496973, 192.46749364653598, 2.6125731978745135e-06, 0.0005028354153630231, 537.7605464190278, 908505.8863610553, Max_Drawdown, 89.48029061413652, 0.0, 100.21645090851679, 0.03154534327642553, 272551.7659083166, 1907862.3613582165, 2751.768670485487, 749999410.512, 5249995873.584, 538970811311.0932, 0.009740779581018367, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 121790.73003123766, 292297752.07497036, 0.074, 21630033.653547805, 14107.57817484051, 38820791.63795094, 0.05176109620066136, 51761096.20066136, 63.846276941591775, 20, 203.20365394091627
8, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 11.991578019957604, 902.1787225496973, 191.21207592095865, 2.6125731978745135e-06, 0.0004995555446610432, 537.7605464190278, 908505.8863610553, Max_Drawdown, 90.5281065574181, 0.0, 102.5196845773757, 0.03154534327642553, 272551.7659083166, 2180414.127266533, 2751.768670485487, 749999410.512, 5999995284.096, 538970811311.0932, 0.011132319521163848, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 124589.79652600826, 299015511.6624198, 0.074, 22127147.863019064, 14288.230791029919, 39317905.8474222, 0.052423915667588535, 52423915.66758853, 64.6638514976571, 20, 203.20365394091627
9, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 13.246995745534937, 902.1787225496973, 189.95665819538132, 2.6125731978745135e-06, 0.0004962756739590633, 537.7605464190278, 908505.8863610553, Max_Drawdown, 91.61341047312345, 0.0, 104.86040621865838, 0.03154534327642553, 272551.7659083166, 2452965.89317485, 2751.768670485487, 749999410.512, 6749994694.608, 538970811311.0932, 0.01252385946130933, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 127434.42128479133, 305842611.0834992, 0.074, 22632353.22017894, 14471.823751651404, 39823111.20458207, 0.053097523339913216, 53097523.33991322, 65.49473308931616, 20, 203.20365394091627
10, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 14.50241347111227, 902.1787225496973, 188.701240469804, 2.6125731978745135e-06, 0.0004929958032570833, 537.7605464190278, 908505.8863610553, Max_Drawdown, 92.7389398286559, 0.0, 107.24135329976818, 0.03154534327642553, 272551.7659083166, 2725517.6590831666, 2751.768670485487, 749999410.512, 7499994105.12, 538970811311.0932, 0.01391539940145481, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 130327.93108827474, 312787034.6118594, 0.074, 23146240.561277594, 14658.571768158181, 40336998.54568073, 0.05378270699992149, 53782706.99992149, 66.33989343026316, 20, 203.20365394091627
11, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 15.757831196689603, 902.1787225496973, 187.44582274422666, 2.6125731978745135e-06, 0.0004897159325551035, 537.7605464190278, 908505.8863610553, Max_Drawdown, 93.90776031637077, 0.0, 109.66559151306038, 0.03154534327642553, 272551.7659083166, 2998069.4249914833, 2751.768670485487, 749999410.512, 8249993515.632, 538970811311.0932, 0.015306939341600292, 33325.39924631027, 10771492.713983923, 6419265.270419208, 17190757.984403133, 133274.05160132307, 319857723.84317535, 0.074, 23669471.564394973, 14848.715296111446, 40860229.54879811, 0.05448034888574668, 54480348.88574668, 67.20042074359083, 20, 203.20365394091627
12, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 17.013248922266936, 902.1787225496973, 236.19040501864933, 2.6125731978745135e-06, 0.0006170647217468492, 537.7605464190278, 908505.8863610553, Max_Drawdown, 66.02829949626437, 0.0, 83.0415484185313, 0.03154534327642553, 272551.7659083166, 3270621.1908998, 2751.768670485487, 749999410.512, 8999992926.144, 538970811311.0932, 0.01669847928174577, 41525.39924631027, 13421910.781051718, 6419265.270419208, 19841176.051470928, 100918.4691049341, 242204325.85184187, 0.074, 17923120.113036297, 13723.644930460152, 37764296.164507225, 0.05035243446221748, 50352434.46221748, 62.10872086045602, 20, 253.20365394091627
13, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 18.268666647844267, 902.1787225496973, 234.934987293072, 2.6125731978745135e-06, 0.0006137848510448693, 537.7605464190278, 908505.8863610553, Max_Drawdown, 66.48937410852751, 0.0, 84.75804075637178, 0.03154534327642553, 272551.7659083166, 3543172.9568081168, 2751.768670485487, 749999410.512, 9749992336.655998, 538970811311.0932, 0.01809001922189125, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 103004.48245926306, 247210757.90223134, 0.074, 18293596.084765118, 16358.614722976845, 45015123.4872303, 0.06002021182456657, 60020211.82456657, 74.03373088136638, 20, 253.20365394091627
14, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 19.524084373421598, 902.1787225496973, 233.67956956749467, 2.6125731978745135e-06, 0.0006105049803428894, 537.7605464190278, 908505.8863610553, Max_Drawdown, 66.95850290668535, 0.0, 86.48258728010696, 0.03154534327642553, 272551.7659083166, 3815724.7227164335, 2751.768670485487, 749999410.512, 10499991747.167997, 538970811311.0932, 0.01948155916203673, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 105100.28387903464, 252240681.30968314, 0.074, 18665810.416916553, 16493.878393990934, 45387337.81938173, 0.06051649799084147, 60516497.99084146, 74.64588994174314, 20, 253.20365394091627
15, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 20.77950209899893, 902.1787225496973, 232.42415184191734, 2.6125731978745135e-06, 0.0006072251096409095, 537.7605464190278, 908505.8863610553, Max_Drawdown, 67.43593665906556, 0.0, 88.2154387580645, 0.03154534327642553, 272551.7659083166, 4088276.48862475, 2751.768670485487, 749999410.512, 11249991157.679996, 538970811311.0932, 0.02087309910218221, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 107206.17811718535, 257294827.48124483, 0.074, 19039817.233612116, 16629.793458620836, 45761344.6360773, 0.06101517413838703, 61015174.13838703, 75.26099699621763, 20, 253.20365394091627
16, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 22.03491982457626, 902.1787225496973, 231.16873411634, 2.6125731978745135e-06, 0.0006039452389389296, 537.7605464190278, 908505.8863610553, Max_Drawdown, 67.92193799449436, 0.0, 89.95685781907062, 0.03154534327642553, 272551.7659083166, 4360828.254533066, 2751.768670485487, 749999410.512, 11999990568.191996, 538970811311.0932, 0.02226463904232769, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 109322.4843404406, 262373962.41705742, 0.074, 19415673.218862247, 16766.380515985587, 46137200.62132743, 0.061516315845943234, 61516315.845943235, 75.87914526965406, 20, 253.20365394091627
17, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 23.29033755015359, 902.1787225496973, 229.91331639076267, 2.6125731978745135e-06, 0.0006006653682369496, 537.7605464190278, 908505.8863610553, Max_Drawdown, 68.41678217525069, 0.0, 91.70711972540428, 0.03154534327642553, 272551.7659083166, 4633380.020441383, 2751.768670485487, 749999410.512, 12749989978.703995, 538970811311.0932, 0.02365617898247317, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 111449.53706866816, 267478888.96480358, 0.074, 19793437.783395465, 16903.661156100792, 46514965.18586064, 0.062020002327877036, 62020002.32787704, 76.50043247138977, 20, 253.20365394091627
18, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 24.545755275730922, 902.1787225496973, 228.65789866518534, 2.6125731978745135e-06, 0.0005973854975349697, 537.7605464190278, 908505.8863610553, Max_Drawdown, 68.92075793514786, 0.0, 93.46651321087879, 0.03154534327642553, 272551.7659083166, 4905931.7863497, 2751.768670485487, 749999410.512, 13499989389.215994, 538970811311.0932, 0.025047718922618648, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 113587.68719337918, 272610449.26411, 0.074, 20173173.24554414, 17041.658025612964, 46894700.648009315, 0.06252631667536357, 62526316.67536357, 77.12496109272746, 20, 253.20365394091627
19, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 25.801173001308253, 902.1787225496973, 227.402480939608, 2.6125731978745135e-06, 0.0005941056268329899, 537.7605464190278, 908505.8863610553, Max_Drawdown, 69.43416838953682, 0.0, 95.23534139084508, 0.03154534327642553, 272551.7659083166, 5178483.552258017, 2751.768670485487, 749999410.512, 14249988799.727993, 538970811311.0932, 0.026439258862764128, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 115737.3030836343, 277769527.4007223, 0.074, 20554945.027653452, 17180.394899175073, 47276472.43011863, 0.06303534611826499, 63035346.11826499, 77.7528387299575, 20, 253.20365394091627
20, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 27.056590726885585, 902.1787225496973, 226.14706321403068, 2.6125731978745135e-06, 0.0005908257561310099, 537.7605464190278, 908505.8863610553, Max_Drawdown, 69.95733202487715, 0.0, 97.01392275176273, 0.03154534327642553, 272551.7659083166, 5451035.318166333, 2751.768670485487, 749999410.512, 14999988210.239992, 538970811311.0932, 0.027830798802909607, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 117898.77178864615, 282957052.2927508, 0.074, 20938821.869663555, 17319.89675706285, 47660349.27212873, 0.06354718230990686, 63547182.309906855, 78.38417843562391, 20, 253.20365394091627
21, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 28.312008452462916, 902.1787225496973, 224.89164548845335, 2.6125731978745135e-06, 0.00058754588542903, 537.7605464190278, 908505.8863610553, Max_Drawdown, 70.49058377649811, 0.0, 98.80259222896103, 0.03154534327642553, 272551.7659083166, 5723587.08407465, 2751.768670485487, 749999410.512, 15749987620.751991, 538970811311.0932, 0.029222338743055087, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 120072.50034755742, 288174000.8341378, 0.074, 21324876.061726198, 17460.1898697083, 48046403.46419138, 0.06406192163723393, 64061921.63723393, 79.0190991010953, 20, 253.20365394091627
